mapNUm 	 mapName 	 width 	 height 	 StartX 	 StartY  	 GoalX 	 GoalY 	 optimalCost 	 ForwardverticesNum 	 BackwardverticesNum 	 times 	 OSME
183	03d.ma	274	391	162	191	122	231	75.35533905925	 176	 1133 0.000382  1309  0
184	03d.ma	274	391	260	340	189	348	74.31370849896	 182	 118 9.6e-05  300  0
185	03d.ma	274	391	141	346	91	308	70.4264068711	 302	 602 0.000313  904  0
186	03d.ma	274	391	170	182	131	203	72.2842712474	 679	 664 0.000369  1285  0
187	03d.ma	274	391	106	262	119	331	74.38477631081	 138	 51 6.5e-05  189  0
188	03d.ma	274	391	170	190	119	228	74.94112549688	 221	 772 0.00033  993  0
189	03d.ma	274	391	117	214	173	192	72.38477631081	 788	 267 0.000362  960  0
190	03d.ma	274	391	159	68	131	7	74.35533905925	 194	 556 0.000257  750  0
191	03d.ma	274	391	149	78	136	150	77.38477631081	 165	 248 0.000119  413  0
192	03d.ma	274	391	118	167	158	117	75.35533905925	 443	 513 0.000299  833  0
193	03d.ma	274	391	153	113	164	69	73.08326112058	 375	 929 0.000357  1304  0
194	03d.ma	274	391	124	73	150	121	77.94112549688	 743	 948 0.000498  1547  0
195	03d.ma	274	391	183	192	180	246	74.07106781185	 347	 539 0.000263  755  0
196	03d.ma	274	391	136	152	151	82	76.21320343555	 227	 119 0.000108  346  0
197	03d.ma	274	391	169	212	97	218	75.31370849896	 202	 135 0.00011  337  0
198	03d.ma	274	391	90	221	165	218	76.24264068711	 107	 85 7.9e-05  192  0
199	03d.ma	274	391	180	257	167	186	76.38477631081	 99	 126 7.6e-05  225  0
200	03d.ma	274	391	32	270	40	195	78.31370849896	 64	 121 6e-05  185  0
201	03d.ma	274	391	183	72	123	118	82.5685424948	 295	 309 0.000204  604  0
202	03d.ma	274	391	135	57	135	130	82.11269837214	 464	 631 0.000427  1095  0
203	03d.ma	274	391	45	251	28	175	83.04163056029	 96	 157 8e-05  253  0
204	03d.ma	274	391	54	222	132	211	82.55634918607	 247	 118 0.00013  365  0
205	03d.ma	274	391	166	114	88	124	82.1421356237	 190	 189 0.000119  379  0
206	03d.ma	274	391	92	78	142	27	81.08326112058	 397	 623 0.000318  1020  0
207	03d.ma	274	391	127	199	176	250	79.49747468295	 531	 371 0.000288  748  0
208	03d.ma	274	391	138	143	104	207	81.59797974636	 483	 518 0.000326  824  0
209	03d.ma	274	391	95	321	163	342	78.11269837214	 487	 161 0.000215  648  0
210	03d.ma	274	391	102	229	163	236	80.04163056029	 1168	 231 0.000484  1399  0
211	03d.ma	274	391	121	223	100	299	84.69848480977	 269	 133 0.000121  402  0
212	03d.ma	274	391	88	218	163	206	83.72792206133	 752	 189 0.000312  720  0
213	03d.ma	274	391	132	228	50	223	87.38477631081	 537	 131 0.000232  668  0
214	03d.ma	274	391	100	254	110	337	87.1421356237	 218	 169 0.000112  387  0
215	03d.ma	274	391	122	115	105	180	85.01219330873	 731	 558 0.00042  1289  0
216	03d.ma	274	391	142	17	97	74	84.4264068711	 894	 328 0.0004  1222  0
217	03d.ma	274	391	130	239	181	186	83.49747468295	 489	 465 0.000314  823  0
218	03d.ma	274	391	43	265	86	218	84.97056274844	 477	 929 0.000388  1337  0
219	03d.ma	274	391	102	291	82	366	83.2842712474	 299	 77 0.000113  376  0
220	03d.ma	274	391	40	220	103	254	86.69848480977	 705	 350 0.000377  865  0
221	03d.ma	274	391	136	102	109	176	89.87005768503	 869	 309 0.000407  1178  0
222	03d.ma	274	391	177	168	165	254	90.97056274844	 214	 104 9.7e-05  318  0
223	03d.ma	274	391	110	236	95	320	90.21320343555	 267	 157 0.00012  424  0
224	03d.ma	274	391	47	223	131	232	91.04163056029	 174	 631 0.000284  805  0
225	03d.ma	274	391	107	199	33	236	89.32590180769	 128	 264 0.000127  392  0
226	03d.ma	274	391	145	360	63	349	89.04163056029	 213	 520 0.000253  733  0
227	03d.ma	274	391	120	109	113	54	86.46803743139	 729	 941 0.000495  1552  0
228	03d.ma	274	391	100	253	171	223	90.84062043347	 619	 597 0.00043  1107  0
229	03d.ma	274	391	177	191	107	215	87.21320343555	 339	 1078 0.000493  1376  0
230	03d.ma	274	391	100	343	191	343	91	 46	 45 5.6e-05  91  0
231	03d.ma	274	391	59	219	109	278	93.76955262162	 657	 577 0.000371  1234  0
232	03d.ma	274	391	140	148	140	61	94.45584412266	 530	 425 0.00036  955  0
233	03d.ma	274	391	108	264	84	344	94.04163056029	 601	 147 0.000283  748  0
234	03d.ma	274	391	108	178	105	120	94.35533905925	 921	 848 0.000517  1622  0
